Date Time,High Range (μS/cm)  #21113538,Temp (°C)  #21113538,Specific Conductance (μS/cm),Salinity (ppt)
06/14/23 12:20:00.000,34147.6,22.12,44150.1887284676,28.4853901912768
06/14/23 12:30:00.000,33998.3,22.23,43856.3228351681,28.2741019279214
06/14/23 12:40:00.000,34033.5,22.35,43791.8528143003,28.2277781485796
06/14/23 12:50:00.000,34191.2,22.39,43957.0437058341,28.3464946302875
06/14/23 13:00:00.000,34188.5,22.55,43807.8229960325,28.2392522345529
06/14/23 13:10:00.000,34218.5,22.52,43872.0526384705,28.2854059286544
06/14/23 13:20:00.000,34180.3,22.58,43767.8691600473,28.2105478683173
06/14/23 13:30:00.000,34164,22.69,43647.0758058738,28.1237904284792
06/14/23 13:40:00.000,34117.7,22.78,43506.3794099912,28.0227856637759
06/14/23 13:50:00.000,34109.5,22.84,43441.2779962705,27.9760672615086
06/14/23 14:00:00.000,34101.4,22.88,43394.2005615658,27.9422901618386
06/14/23 14:10:00.000,34131.3,22.93,43386.5868110082,27.9368279908105
06/14/23 14:20:00.000,34139.5,23,43333.7267557361,27.8989098707728
06/14/23 14:30:00.000,34115,23.05,43257.2374255605,27.8440545856096
06/14/23 14:40:00.000,34180.3,23.1,43294.543723166,27.8708073702966
06/14/23 14:50:00.000,34196.7,23.09,43322.924271708,27.8911618132324
06/14/23 15:00:00.000,34196.7,23.14,43277.5429432571,27.8586154633573
06/14/23 15:10:00.000,34164,23.16,43217.3510301965,27.815455576433
06/14/23 15:20:00.000,34188.5,23.18,43229.4778575124,27.8241502158773
06/14/23 15:30:00.000,34188.5,23.18,43228.264902574,27.8232805395926
06/14/23 15:40:00.000,34210.3,23.16,43272.2318869159,27.8548068562214
06/14/23 15:50:00.000,34196.7,23.08,43324.4724548922,27.892272225584
06/14/23 16:00:00.000,34158.5,23.04,43310.2561535774,27.8820760193723
06/14/23 16:10:00.000,34153.1,22.94,43390.7837999494,27.9398389286767
06/14/23 16:20:00.000,34210.3,22.26,44073.687755801,28.4303648370495
06/14/23 16:30:00.000,34172.1,22.83,43510.3074407007,28.0256048681924
06/14/23 16:40:00.000,34185.8,22.02,44258.810185648,28.5635450367185
06/14/23 16:50:00.000,34256.8,21.81,44542.9869525285,28.7681588147403
06/14/23 17:00:00.000,34284.2,21.88,44512.5670960489,28.7462458595466
06/14/23 17:10:00.000,34300.6,21.96,44458.7456664644,28.7074814220243
06/14/23 17:20:00.000,34292.4,21.94,44465.318568357,28.7122150992788
06/14/23 17:30:00.000,34308.8,21.93,44494.5327107597,28.7332559106193
06/14/23 17:40:00.000,34275.9,21.93,44450.6748956565,28.7016691609599
06/14/23 17:50:00.000,34317,21.9,44530.3572358465,28.7590607036606
06/14/23 18:00:00.000,34297.9,22.03,44384.5884668247,28.6540825624113
06/14/23 18:10:00.000,34308.8,21.88,44535.7111171038,28.7629174466852
06/14/23 18:20:00.000,34262.3,21.94,44418.8598827144,28.6787588406949
06/14/23 18:30:00.000,34292.4,21.83,44558.1826945007,28.7791059674554
06/14/23 18:40:00.000,34270.5,21.87,44491.5496787401,28.731107349738
06/14/23 18:50:00.000,34248.6,21.78,44545.1016897059,28.7696822552294
06/14/23 19:00:00.000,34262.3,21.82,44524.6239462996,28.7549307305881
06/14/23 19:10:00.000,34256.8,21.83,44506.991400564,28.7422296641091
06/14/23 19:20:00.000,34226.7,21.67,44614.8711777755,28.8199501299873
06/14/23 19:30:00.000,34240.4,21.7,44603.5930452574,28.8118235530201
06/14/23 19:40:00.000,34248.6,21.7,44613.0066473265,28.8186066003322
06/14/23 19:50:00.000,34226.7,21.7,44583.2687446006,28.7971794928617
06/14/23 20:00:00.000,34218.5,21.58,44682.8749231003,28.868957896173
06/14/23 20:10:00.000,34161.2,22.64,43639.3049248993,28.1182104402285
06/14/23 20:20:00.000,34164,22.78,43516.4828236314,28.0300371106225
06/14/23 20:30:00.000,34161.2,22.34,43907.0915197767,28.3105884264096
06/14/23 20:40:00.000,34147.6,22.23,43988.1493554883,28.3688569883646
06/14/23 20:50:00.000,34125.8,22.07,44104.5431820514,28.4525566008923
06/14/23 21:00:00.000,34139.5,22.32,43893.6389761427,28.3009196870334
06/14/23 21:10:00.000,34147.6,22.72,43543.0434842743,28.049101554901
06/14/23 21:20:00.000,34139.5,22.86,43406.7855604102,27.9513190792634
06/14/23 21:30:00.000,34028.1,22.8,43317.2644157396,27.8871024150078
06/14/23 21:40:00.000,34095.9,22.38,43778.5245865383,28.2182027308675
06/14/23 21:50:00.000,34177.6,22.5,43773.7664327116,28.2147844349864
06/14/23 22:00:00.000,34001,22.83,43252.5586561676,27.8406996398648
06/14/23 22:10:00.000,34150.3,22.54,43700.4090236412,28.1620913006364
06/14/23 22:20:00.000,33971.3,22.83,43212.3845399769,27.8118948342067
06/14/23 22:30:00.000,34044.4,22.55,43553.632177671,28.0567023105303
06/14/23 22:40:00.000,33960.4,22.67,43338.0717085812,27.9020263638405
06/14/23 22:50:00.000,33990.2,22.62,43419.4063231846,27.9603740673512
06/14/23 23:00:00.000,33946.9,22.54,43434.3015389733,27.971061432994
06/14/23 23:10:00.000,33764,22.63,43119.4660390884,27.7452883980746
06/14/23 23:20:00.000,33844.5,22.49,43345.5594431371,27.9073971866887
06/14/23 23:30:00.000,33662.3,22.59,43022.6545618152,27.6759152156583
06/14/23 23:40:00.000,33785.4,22.53,43231.9178227369,27.8258996575505
06/14/23 23:50:00.000,33713.1,22.5,43164.9272877895,27.777873422318
06/15/23 00:00:00.000,33678.4,22.47,43145.9739730193,27.7642877007956
06/15/23 00:10:00.000,33707.8,22.32,43316.1070279803,27.8862723161627
06/15/23 00:20:00.000,33713.1,22.26,43375.3830347952,27.9287905773994
06/15/23 00:30:00.000,33649,22.38,43184.7249778253,27.7920653869793
06/15/23 00:40:00.000,33635.7,22.34,43202.0868855681,27.8045120994396
06/15/23 00:50:00.000,33662.3,22.32,43252.8424210502,27.8409031139273
06/15/23 01:00:00.000,33683.7,22.28,43314.8381618087,27.8853622670331
06/15/23 01:10:00.000,33649,22.24,43304.8118062471,27.8781713670002
06/15/23 01:20:00.000,33686.4,22.07,43504.3614798646,28.0213373817032
06/15/23 01:30:00.000,33606.3,22.14,43336.9923328026,27.9012521582022
06/15/23 01:40:00.000,33593,22.12,43336.5746288561,27.9009525518171
06/15/23 01:50:00.000,33635.7,22.12,43390.3716343442,27.9395432372815
06/15/23 02:00:00.000,33614.3,22.09,43388.5139897219,27.938210551414
06/15/23 02:10:00.000,33593,22.07,43377.7955243137,27.9305212320626
06/15/23 02:20:00.000,33571.7,22.02,43394.0315821976,27.9421689329358
06/15/23 02:30:00.000,33529.2,21.98,43373.8993036122,27.9277261963151
06/15/23 02:40:00.000,33550.5,21.97,43409.1979398712,27.9530498513877
06/15/23 02:50:00.000,33500.1,21.92,43387.8376482385,27.9377253420266
06/15/23 03:00:00.000,33486.8,21.9,43387.4232822285,27.9374280752072
06/15/23 03:10:00.000,33521.3,21.87,43457.9037801442,27.9879972952743
06/15/23 03:20:00.000,33566.4,21.81,43569.3470110352,28.0679832376122
06/15/23 03:30:00.000,33502.7,21.77,43521.7353376218,28.0338070623654
06/15/23 03:40:00.000,33667.7,21.7,43798.2867759643,28.2324006733916
06/15/23 03:50:00.000,33510.7,21.68,43611.2686033145,28.0980798729045
06/15/23 04:00:00.000,33553.1,21.63,43710.6418571568,28.1694407796004
06/15/23 04:10:00.000,33460.3,21.58,43634.1558216033,28.1145131417439
06/15/23 04:20:00.000,33431.2,21.56,43613.2269741417,28.0994859511372
06/15/23 04:30:00.000,33396.9,21.55,43576.4118648856,28.0730549666813
06/15/23 04:40:00.000,33425.9,21.52,43640.2785093998,28.1189095274362
06/15/23 04:50:00.000,33441.8,21.52,43659.7779755825,28.1329117333505
06/15/23 05:00:00.000,33526.6,21.36,43915.6519271816,28.3167412871072
06/15/23 05:10:00.000,33563.8,21.3,44018.296255075,28.3905324729887
06/15/23 05:20:00.000,33702.4,21.17,44319.075108945,28.606919741822
06/15/23 05:30:00.000,33630.3,21.17,44223.1789398259,28.5379044358697
06/15/23 05:40:00.000,33638.3,21.1,44297.4502518066,28.5913545211803
06/15/23 05:50:00.000,33630.3,21.1,44285.687760569,28.5828885783041
06/15/23 06:00:00.000,33673,21.06,44377.8302445002,28.6492168308951
06/15/23 06:10:00.000,33617,21.1,44265.7136783148,28.568513238335
06/15/23 06:20:00.000,33675.7,21.04,44397.534521156,28.6634036896087
06/15/23 06:30:00.000,33630.3,21.05,44327.2238985356,28.6127854213766
06/15/23 06:40:00.000,33675.7,21.05,44385.7112178675,28.6548909232587
06/15/23 06:50:00.000,33667.7,21.04,44383.2601646542,28.6531262125984
06/15/23 07:00:00.000,33659.7,21.04,44371.4841587228,28.6446479335441
06/15/23 07:10:00.000,33673,21.04,44387.7372070278,28.6563496077733
06/15/23 07:20:00.000,33697.1,21.05,44408.870167359,28.6715656822071
06/15/23 07:30:00.000,33386.3,21.05,43998.7447881392,28.3764747887463
06/15/23 07:40:00.000,33659.7,21.04,44366.4909975025,28.6410531543302
06/15/23 07:50:00.000,33638.3,21.04,44337.0857867909,28.6198844566915
06/15/23 08:00:00.000,33643.7,21.04,44342.9431108611,28.6241009436028
06/15/23 08:10:00.000,33521.3,21.05,44171.3750350708,28.5006316787525
06/15/23 08:20:00.000,33909.2,20.98,44746.1295086825,28.9145538244225
06/15/23 08:30:00.000,33558.5,21.09,44180.6883723195,28.507332086284
06/15/23 08:40:00.000,33681,21.14,44293.9315601801,28.5888219383876
06/15/23 08:50:00.000,33378.4,21.11,43923.0677944751,28.3220716537619
06/15/23 09:00:00.000,33484.1,21.11,44060.6814237385,28.4210111921975
06/15/23 09:10:00.000,33593,21.12,44193.2129939252,28.5163431805476
06/15/23 09:20:00.000,33659.7,21.12,44279.5634509781,28.5784808053092
06/15/23 09:30:00.000,33614.3,21.14,44200.1436013402,28.5213297214877
06/15/23 09:40:00.000,33529.2,21.15,44077.9443724581,28.4334261240896
06/15/23 09:50:00.000,33484.1,21.17,43999.0537958926,28.3766969604706
06/15/23 10:00:00.000,33449.7,21.2,43925.0484865715,28.3234953569103
06/15/23 10:10:00.000,33349.4,21.22,43773.9671647798,28.2149286413306
06/15/23 10:20:00.000,33425.9,21.26,43836.2215259868,28.2596573381036
06/15/23 10:30:00.000,33378.4,21.36,43681.2601500599,28.1483388253376
06/15/23 10:40:00.000,33447.1,21.41,43724.0512387007,28.1790721458287
06/15/23 10:50:00.000,33433.9,21.45,43669.0735074072,28.1395870293653
06/15/23 11:00:00.000,33341.5,21.42,43574.6571079893,28.0717952468032
06/15/23 11:10:00.000,33389,21.57,43498.9630725874,28.0174629602379
06/15/23 11:20:00.000,33468.3,21.75,43437.7240646985,27.9735171875629
06/15/23 11:30:00.000,33502.7,21.77,43462.9995788771,27.9916539911901
06/15/23 11:40:00.000,33502.7,21.83,43407.6000835166,27.9519034607174
06/15/23 11:50:00.000,33566.4,21.87,43452.6744627824,27.9842448576558
06/15/23 12:00:00.000,33651.7,22.02,43426.3859622395,27.9653819094014
06/15/23 12:10:00.000,33601,22.06,43323.9061592038,27.8918660573413
06/15/23 12:20:00.000,33643.7,22.14,43305.9003618706,27.8789520662395
06/15/23 12:30:00.000,33635.7,22.17,43267.5408754932,27.8514429498335
06/15/23 12:40:00.000,33678.4,22.17,43321.1814364032,27.8899117968561
06/15/23 12:50:00.000,33643.7,22.17,43275.3818864213,27.8570657408818
06/15/23 13:00:00.000,33558.5,22.13,43200.4384186036,27.8033302835842
06/15/23 13:10:00.000,33630.3,22.14,43282.578616145,27.8622266580775
06/15/23 13:20:00.000,33579.7,22.16,43198.4437417962,27.8019002730442
06/15/23 13:30:00.000,33593,22.21,43169.6658171301,27.7812701422156
06/15/23 13:40:00.000,33593,22.19,43186.3000719981,27.7931945361703
06/15/23 13:50:00.000,33614.3,22.14,43257.1384149908,27.8439835887697
06/15/23 14:00:00.000,33598.4,22.21,43172.9488944617,27.7836235846531
06/15/23 14:10:00.000,33678.4,22.12,43355.0198743705,27.9141831987394
06/15/23 14:20:00.000,33577.1,22.24,43116.4448364196,27.743123096368
06/15/23 14:30:00.000,33555.8,22.23,43096.8154440008,27.7290552505772
06/15/23 14:40:00.000,33550.5,22.34,42991.0537163879,27.6532759463569
06/15/23 14:50:00.000,33678.4,22.37,43126.847258589,27.7505786318122
06/15/23 15:00:00.000,33766.7,22.27,43327.8825127721,27.8947180629845
06/15/23 15:10:00.000,33737.2,22.33,43235.2793837479,27.8283099036448
06/15/23 15:20:00.000,33662.3,22.43,43049.3381881744,27.6950337429497
06/15/23 15:30:00.000,33609,22.33,43068.7482414427,27.7089419961412
06/15/23 15:40:00.000,33911.9,22.19,43581.0363152463,28.0763748448416
06/15/23 15:50:00.000,33670.3,22.43,43055.9185353191,27.6997487741393
06/15/23 16:00:00.000,33855.3,22.22,43478.9709913976,28.0031153584882
06/15/23 16:10:00.000,33683.7,22.55,42964.3427624776,27.6341418838286
06/15/23 16:20:00.000,33745.2,22.49,43094.6630286858,27.7275127345666
06/15/23 16:30:00.000,33764,22.55,43064.2329759683,27.705706500109
06/15/23 16:40:00.000,33750.6,22.6,43001.7177824158,27.6609155362568
06/15/23 16:50:00.000,33764,22.59,43026.403926672,27.6786014830302
06/15/23 17:00:00.000,33868.7,22.44,43291.8819124637,27.8688984349336
06/15/23 17:10:00.000,33831.1,22.49,43198.1575265764,27.8016950823638
06/15/23 17:20:00.000,33928,22.34,43454.625861195,27.9856451278928
06/15/23 17:30:00.000,33936.1,22.28,43517.6070117636,28.030843982043
06/15/23 17:40:00.000,33788.1,22.57,43068.7217416798,27.7089230070972
06/15/23 17:50:00.000,33979.4,22.27,43579.6065191291,28.0753483928541
06/15/23 18:00:00.000,33987.5,22.26,43597.7546601757,28.0883773534969
06/15/23 18:10:00.000,34001,22.26,43613.822080195,28.099913229521
06/15/23 18:20:00.000,33919.9,22.35,43427.9597015424,27.9665110737571
06/15/23 18:30:00.000,33949.6,22.23,43572.5017602336,28.0702479582517
06/15/23 18:40:00.000,33987.5,22.19,43655.9229692365,28.1301434465204
06/15/23 18:50:00.000,33979.4,22.14,43689.4428531667,28.1542154215405
06/15/23 19:00:00.000,33906.5,22.12,43612.6381231678,28.0990631647218
06/15/23 19:10:00.000,33974,22.13,43689.0814421411,28.1539558622508
06/15/23 19:20:00.000,33965.9,22.16,43650.3558091479,28.1261457270006
06/15/23 19:30:00.000,33982.1,22.14,43687.9834652327,28.1531673158686
06/15/23 19:40:00.000,33995.6,22.13,43713.1262958206,28.1712252069742
06/15/23 19:50:00.000,33974,22.16,43657.0599178363,28.1309598873061
06/15/23 20:00:00.000,33995.6,22.09,43746.8535404496,28.1954511004172
06/15/23 20:10:00.000,33936.1,22.14,43623.9983459266,28.1072197975332
06/15/23 20:20:00.000,33855.3,22.19,43474.0640677831,27.9995939932051
06/15/23 20:30:00.000,33691.7,22.38,43093.6508159513,27.7267873423118
06/15/23 20:40:00.000,33745.2,22.35,43187.4950251443,27.7940511751998
06/15/23 20:50:00.000,33729.2,22.32,43192.5473723107,27.7976731470975
06/15/23 21:00:00.000,33729.2,22.27,43235.9286380466,27.8287754236781
06/15/23 21:10:00.000,33723.8,22.28,43218.8713425433,27.8165455823886
06/15/23 21:20:00.000,33753.3,22.24,43291.1586700184,27.8683797599479
06/15/23 21:30:00.000,33702.4,22.24,43224.7340903434,27.8207490050662
06/15/23 21:40:00.000,33694.4,22.22,43231.1271128945,27.8253327212417
06/15/23 21:50:00.000,33547.8,22.19,43068.7428347401,27.708938121838
06/15/23 22:00:00.000,33665,22.17,43235.6779972508,27.8285957122831
06/15/23 22:10:00.000,33659.7,22.14,43254.4906576098,27.8420849887172
06/15/23 22:20:00.000,33614.3,22.14,43195.0027677259,27.7994334168793
06/15/23 22:30:00.000,33665,22.14,43258.8526762609,27.8452128261022
06/15/23 22:40:00.000,33702.4,22.11,43332.519367918,27.8980438595343
06/15/23 22:50:00.000,33643.7,22.14,43229.0775123133,27.8238631720422
06/15/23 23:00:00.000,33659.7,22.13,43257.339104073,27.8441274955597
06/15/23 23:10:00.000,33651.7,22.13,43245.850773391,27.8358898026386
06/15/23 23:20:00.000,33651.7,22.13,43244.6308211136,27.8350150575195
06/15/23 23:30:00.000,33678.4,22.12,43286.6342611342,27.865135100488
06/15/23 23:40:00.000,33651.7,22.11,43260.090849899,27.8461006822392
06/15/23 23:50:00.000,33665,22.11,43275.9460691666,27.8574703226313
06/16/23 00:00:00.000,33622.3,22.04,43282.5954060029,27.8622386985736
06/16/23 00:10:00.000,33601,22.01,43280.8869062771,27.8610134873994
06/16/23 00:20:00.000,33571.7,21.98,43268.8758037225,27.8524002159607
06/16/23 00:30:00.000,33526.6,21.96,43227.5308543678,27.8227542363907
06/16/23 00:40:00.000,33579.7,21.93,43321.6363860997,27.8902381003486
06/16/23 00:50:00.000,33449.7,21.86,43215.6851493929,27.8142612103336
06/16/23 01:00:00.000,33500.1,21.88,43261.5174792446,27.8471236790844
06/16/23 01:10:00.000,33521.3,21.92,43251.7072778573,27.8400891589405
06/16/23 01:20:00.000,33444.4,21.88,43187.2467851919,27.7938732164263
06/16/23 01:30:00.000,33410.1,21.87,43150.7573044094,27.7677163011108
06/16/23 01:40:00.000,33609,21.88,43397.0600708466,27.9443416375507
06/16/23 01:50:00.000,33566.4,21.87,43349.9055165704,27.9105146168891
06/16/23 02:00:00.000,33423.3,21.86,43173.0942744899,27.7837277995761
06/16/23 02:10:00.000,33452.4,21.86,43209.4123581655,27.8097639488589
06/16/23 02:20:00.000,33415.4,21.86,43160.4672415628,27.7746763807065
06/16/23 02:30:00.000,33381,21.82,43150.7272739722,27.7676947756834
06/16/23 02:40:00.000,33378.4,21.73,43226.9877404469,27.8223648315362
06/16/23 02:50:00.000,33481.5,21.82,43278.018741216,27.8589566660019
06/16/23 03:00:00.000,33470.9,21.83,43254.1251241439,27.841822880837
06/16/23 03:10:00.000,33449.7,21.82,43234.5298508404,27.827772484483
06/16/23 03:20:00.000,33478.9,21.81,43279.9925118706,27.8603720960982
06/16/23 03:30:00.000,33465.6,21.82,43252.6106119703,27.8407368948405
06/16/23 03:40:00.000,33423.3,21.82,43196.795654851,27.8007187452121
06/16/23 03:50:00.000,33537.2,21.85,43315.5669966067,27.8858849973578
06/16/23 04:00:00.000,33529.2,21.82,43331.0270444684,27.8969734805296
06/16/23 04:10:00.000,33516,21.72,43402.9393444797,27.9485596261394
06/16/23 04:20:00.000,33502.7,21.75,43357.4426359734,27.9159210944211
06/16/23 04:30:00.000,33500.1,21.7,43397.9910825253,27.9450095706612
06/16/23 04:40:00.000,33521.3,21.7,43424.1892947542,27.9638058022747
06/16/23 04:50:00.000,33516,21.7,43416.1074769233,27.9580072122554
06/16/23 05:00:00.000,33571.7,21.72,43468.8302261883,27.9958380899063
06/16/23 05:10:00.000,33747.9,21.61,43795.6210867734,28.2304854773267
06/16/23 05:20:00.000,33903.8,21.27,44309.9670372012,28.6003637526327
06/16/23 05:30:00.000,33876.8,21.11,44422.2283158775,28.6811843606309
06/16/23 05:40:00.000,33825.7,21.1,44363.3944259489,28.6388238392543
06/16/23 05:50:00.000,33812.3,21.07,44372.5361209729,28.6454052920298
06/16/23 06:00:00.000,33804.2,21.04,44388.6323050812,28.6569940695172
06/16/23 06:10:00.000,33917.2,20.81,44751.5349092555,28.9184506884417
06/16/23 06:20:00.000,33882.2,20.66,44845.8728586414,28.9864729758663
06/16/23 06:30:00.000,33971.3,20.65,44971.8011740902,29.0773092037378
06/16/23 06:40:00.000,33971.3,20.64,44980.0310068491,29.0832470743796
06/16/23 06:50:00.000,33965.9,20.63,44981.1264587911,29.0840374622749
06/16/23 07:00:00.000,33963.2,20.63,44976.2874078793,29.0805460250307
06/16/23 07:10:00.000,33936.1,20.63,44939.2007691924,29.0537895424334
06/16/23 07:20:00.000,34033.5,20.63,45066.6540901836,29.1457566963963
06/16/23 07:30:00.000,33987.5,20.63,45004.5897838638,29.1009674071469
06/16/23 07:40:00.000,33995.6,20.61,45033.0495801029,29.1215044548992
06/16/23 07:50:00.000,34030.8,20.6,45087.8402674234,29.1610481707901
06/16/23 08:00:00.000,34017.3,20.6,45068.7160677003,29.1472449120639
06/16/23 08:10:00.000,33825.7,20.6,44814.1038524478,28.9635634030332
06/16/23 08:20:00.000,33847.2,20.59,44850.7453203706,28.9899868826085
06/16/23 08:30:00.000,34047.1,20.6,45104.2960057608,29.1729261699071
06/16/23 08:40:00.000,34009.1,20.6,45052.7816928586,29.1357446899147
06/16/23 08:50:00.000,34055.2,20.59,45121.9921586771,29.1857002968138
06/16/23 09:00:00.000,34022.7,20.6,45068.2153561199,29.1468835265065
06/16/23 09:10:00.000,34047.1,20.6,45099.1984391106,29.1692465951989
06/16/23 09:20:00.000,34055.2,20.61,45099.0997968778,29.1691753929712
06/16/23 09:30:00.000,34047.1,20.71,44992.0089677747,29.0918895522885
06/16/23 09:40:00.000,34047.1,20.69,45009.7324008725,29.1046782480827
06/16/23 09:50:00.000,34009.1,20.71,44939.349935126,29.0538971524156
06/16/23 10:00:00.000,34025.4,20.71,44959.5765266659,29.0684893738592
06/16/23 10:10:00.000,34022.7,20.73,44935.7785989051,29.0513207660389
06/16/23 10:20:00.000,34022.7,20.73,44934.5086097621,29.0504045951039
